feature,importance,dataset,run,seed
speed_1s_stage5_col2_mean,0.013764166363887963,Combined_shuffled,7,48
speed_1s_stage5_col2_std_over_mean,0.006459396779613268,Combined_shuffled,7,48
speed_10s_avg_rows,0.009838269193541785,Combined_shuffled,7,48
speed_10s_avg_stage2_rows,0.003941022617225242,Combined_shuffled,7,48
speed_10s_avg_stage2_col1_mean,0.03264190427339247,Combined_shuffled,7,48
speed_10s_avg_stage2_col1_std_over_mean,0.03617457934411682,Combined_shuffled,7,48
speed_10s_avg_stage2_col2_mean,0.008698359259928767,Combined_shuffled,7,48
speed_10s_avg_stage2_col2_std_over_mean,0.021077181033027678,Combined_shuffled,7,48
speed_10s_avg_stage3_rows,0.015992462918592815,Combined_shuffled,7,48
speed_10s_avg_stage3_col1_mean,0.011339198741870093,Combined_shuffled,7,48
speed_10s_avg_stage3_col1_std_over_mean,0.03569819051987044,Combined_shuffled,7,48
speed_10s_avg_stage3_col2_mean,0.015690874469367077,Combined_shuffled,7,48
speed_10s_avg_stage3_col2_std_over_mean,0.05596375753850172,Combined_shuffled,7,48
speed_10s_avg_stage4_rows,0.013142438320843379,Combined_shuffled,7,48
speed_10s_avg_stage4_col1_mean,0.015763808918971972,Combined_shuffled,7,48
speed_10s_avg_stage4_col1_std_over_mean,0.02168909446971612,Combined_shuffled,7,48
speed_10s_avg_stage4_col2_mean,0.011163473267983495,Combined_shuffled,7,48
speed_10s_avg_stage4_col2_std_over_mean,0.023636071300975788,Combined_shuffled,7,48
speed_10s_avg_stage5_rows,0.000815352753667737,Combined_shuffled,7,48
speed_10s_avg_stage5_col1_mean,0.013138440833842177,Combined_shuffled,7,48
speed_10s_avg_stage5_col1_std_over_mean,0.015349123393371134,Combined_shuffled,7,48
speed_10s_avg_stage5_col2_mean,0.009267767217736214,Combined_shuffled,7,48
speed_10s_avg_stage5_col2_std_over_mean,0.027723490607895335,Combined_shuffled,7,48
