feature,importance,dataset,run,seed
speed_10s_avg_col2_p90,0.04024873827521207,SI206,8,49
speed_10s_avg_col3_mean,0.027565880804959378,SI206,8,49
speed_10s_avg_col3_std,0.027715112006069857,SI206,8,49
speed_10s_avg_col3_median,0.0003004673730509883,SI206,8,49
speed_10s_avg_col3_p10,0.0,SI206,8,49
speed_10s_avg_col3_p90,0.0,SI206,8,49
stage_2_frames,0.041036282013823325,SI206,9,50
stage_3_frames,0.03646043682137689,SI206,9,50
stage_4_frames,0.037240247338694375,SI206,9,50
stage_5_frames,0.027954443832095787,SI206,9,50
roam_mean,0.009851142918280778,SI206,9,50
roam_std,0.01562426171843075,SI206,9,50
roam_median,0.03024381502453268,SI206,9,50
roam_p10,0.0,SI206,9,50
roam_p90,0.014092311975792807,SI206,9,50
roam_early_mean,0.012582399244907859,SI206,9,50
roam_mid_mean,0.016158418733647102,SI206,9,50
roam_late_mean,0.02309148049252798,SI206,9,50
roam_slope,0.019985946585606738,SI206,9,50
speed_1s_rows,0.04082537563149938,SI206,9,50
speed_1s_col1_mean,0.023914575716274315,SI206,9,50
speed_1s_col1_std,0.05897664189610386,SI206,9,50
speed_1s_col1_median,0.007561413524768508,SI206,9,50
speed_1s_col1_p10,0.017734123141736655,SI206,9,50
speed_1s_col1_p90,0.03820141331998087,SI206,9,50
speed_1s_col2_mean,0.0044010457892187296,SI206,9,50
speed_1s_col2_std,0.07285588221388266,SI206,9,50
speed_1s_col2_median,0.007881388880965724,SI206,9,50
speed_1s_col2_p10,0.08619650875112661,SI206,9,50
speed_1s_col2_p90,0.014067756095650816,SI206,9,50
speed_1s_col3_mean,0.01754341299453086,SI206,9,50
speed_1s_col3_std,0.029065084285898338,SI206,9,50
speed_1s_col3_median,0.0011277768805539492,SI206,9,50
speed_1s_col3_p10,0.0,SI206,9,50
speed_1s_col3_p90,0.0,SI206,9,50
speed_10s_avg_rows,0.04660052461626065,SI206,9,50
speed_10s_avg_col1_mean,0.024413381332568283,SI206,9,50
speed_10s_avg_col1_std,0.025341139395364275,SI206,9,50
speed_10s_avg_col1_median,0.014800542236007592,SI206,9,50
speed_10s_avg_col1_p10,0.02044814773264084,SI206,9,50
speed_10s_avg_col1_p90,0.025452443768141136,SI206,9,50
speed_10s_avg_col2_mean,0.004029812138228275,SI206,9,50
speed_10s_avg_col2_std,0.038572415562920216,SI206,9,50
speed_10s_avg_col2_median,0.02551022400678492,SI206,9,50
speed_10s_avg_col2_p10,0.011511576686552257,SI206,9,50
speed_10s_avg_col2_p90,0.022154472235640415,SI206,9,50
speed_10s_avg_col3_mean,0.013188075143534933,SI206,9,50
speed_10s_avg_col3_std,0.023058358137484813,SI206,9,50
speed_10s_avg_col3_median,0.00024530118596305996,SI206,9,50
speed_10s_avg_col3_p10,0.0,SI206,9,50
speed_10s_avg_col3_p90,0.0,SI206,9,50
stage_2_frames,0.052690303618665016,SI206,10,51
stage_3_frames,0.022534925702322628,SI206,10,51
stage_4_frames,0.0634713683144734,SI206,10,51
stage_5_frames,0.02878445465558568,SI206,10,51
roam_mean,0.017611857626328383,SI206,10,51
roam_std,0.04896098210489475,SI206,10,51
roam_median,0.014377689778740266,SI206,10,51
roam_p10,0.0,SI206,10,51
roam_p90,0.013604413428937362,SI206,10,51
roam_early_mean,0.011170666592558148,SI206,10,51
roam_mid_mean,0.01264540545062018,SI206,10,51
roam_late_mean,0.01410170623102576,SI206,10,51
roam_slope,0.0161992679927162,SI206,10,51
speed_1s_rows,0.01730281728472124,SI206,10,51
speed_1s_col1_mean,0.00908491961808939,SI206,10,51
speed_1s_col1_std,0.031602224141227264,SI206,10,51
speed_1s_col1_median,0.01973923256001317,SI206,10,51
speed_1s_col1_p10,0.012626989627531643,SI206,10,51
speed_1s_col1_p90,0.022607958106720415,SI206,10,51
speed_1s_col2_mean,0.006459648165365032,SI206,10,51
speed_1s_col2_std,0.05478724156067483,SI206,10,51
speed_1s_col2_median,0.014399003635498744,SI206,10,51
speed_1s_col2_p10,0.07602944542601721,SI206,10,51
speed_1s_col2_p90,0.01418220888508352,SI206,10,51
speed_1s_col3_mean,0.019501923248433993,SI206,10,51
speed_1s_col3_std,0.029174391242207054,SI206,10,51
speed_1s_col3_median,0.00013662816339222636,SI206,10,51
speed_1s_col3_p10,0.0,SI206,10,51
speed_1s_col3_p90,0.0,SI206,10,51
speed_10s_avg_rows,0.02139694056256324,SI206,10,51
speed_10s_avg_col1_mean,0.01210839662536019,SI206,10,51
speed_10s_avg_col1_std,0.05136208579128252,SI206,10,51
speed_10s_avg_col1_median,0.03184686100758858,SI206,10,51
speed_10s_avg_col1_p10,0.020448587729802313,SI206,10,51
speed_10s_avg_col1_p90,0.02538767531490106,SI206,10,51
speed_10s_avg_col2_mean,0.008747218767407488,SI206,10,51
speed_10s_avg_col2_std,0.03663562725682134,SI206,10,51
speed_10s_avg_col2_median,0.05179595907861421,SI206,10,51
speed_10s_avg_col2_p10,0.022327836927369248,SI206,10,51
speed_10s_avg_col2_p90,0.033436140216375296,SI206,10,51
speed_10s_avg_col3_mean,0.015804792108980316,SI206,10,51
speed_10s_avg_col3_std,0.024732522678349404,SI206,10,51
speed_10s_avg_col3_median,0.0001816827727413791,SI206,10,51
speed_10s_avg_col3_p10,0.0,SI206,10,51
speed_10s_avg_col3_p90,0.0,SI206,10,51
stage_2_frames,0.11681489045323992,SI206,11,52
stage_3_frames,0.015288091666804386,SI206,11,52
stage_4_frames,0.013458932038354127,SI206,11,52
stage_5_frames,0.023136863964361383,SI206,11,52
roam_mean,0.020573179756420073,SI206,11,52
roam_std,0.03602436255801027,SI206,11,52
roam_median,0.015732878426971356,SI206,11,52
roam_p10,0.0,SI206,11,52
roam_p90,0.018735335827385718,SI206,11,52
roam_early_mean,0.018277490281723367,SI206,11,52
roam_mid_mean,0.0262145254043166,SI206,11,52
roam_late_mean,0.036342709326857014,SI206,11,52
roam_slope,0.023603736938932442,SI206,11,52
speed_1s_rows,0.01711186022916169,SI206,11,52
speed_1s_col1_mean,0.009752795346598411,SI206,11,52
speed_1s_col1_std,0.027605202294358793,SI206,11,52
speed_1s_col1_median,0.009225178575740269,SI206,11,52
speed_1s_col1_p10,0.02843630594491202,SI206,11,52
speed_1s_col1_p90,0.01192102462940038,SI206,11,52
speed_1s_col2_mean,0.0034587427668377937,SI206,11,52
speed_1s_col2_std,0.0916281045925902,SI206,11,52
speed_1s_col2_median,0.00838594542709231,SI206,11,52
speed_1s_col2_p10,0.10291698330194986,SI206,11,52
speed_1s_col2_p90,0.012099606618692174,SI206,11,52
speed_1s_col3_mean,0.029406250837091176,SI206,11,52
speed_1s_col3_std,0.01526233979076665,SI206,11,52
speed_1s_col3_median,0.00010653222058747075,SI206,11,52
speed_1s_col3_p10,0.0,SI206,11,52
speed_1s_col3_p90,0.0,SI206,11,52
speed_10s_avg_rows,0.028473089647214248,SI206,11,52
speed_10s_avg_col1_mean,0.01188423876872503,SI206,11,52
speed_10s_avg_col1_std,0.034019886248359305,SI206,11,52
speed_10s_avg_col1_median,0.02494875857443526,SI206,11,52
speed_10s_avg_col1_p10,0.01540980040733945,SI206,11,52
speed_10s_avg_col1_p90,0.007456799143643094,SI206,11,52
speed_10s_avg_col2_mean,0.006222139890334565,SI206,11,52
speed_10s_avg_col2_std,0.012396903096331794,SI206,11,52
speed_10s_avg_col2_median,0.05042814340638284,SI206,11,52
speed_10s_avg_col2_p10,0.011877555915421433,SI206,11,52
speed_10s_avg_col2_p90,0.015265083708015026,SI206,11,52
speed_10s_avg_col3_mean,0.030344684522389025,SI206,11,52
speed_10s_avg_col3_std,0.01947520368470815,SI206,11,52
speed_10s_avg_col3_median,0.0002778437675450522,SI206,11,52
speed_10s_avg_col3_p10,0.0,SI206,11,52
speed_10s_avg_col3_p90,0.0,SI206,11,52
stage_2_frames,0.06325606132665605,SI206,12,53
stage_3_frames,0.029306158446160004,SI206,12,53
stage_4_frames,0.03042063634868485,SI206,12,53
stage_5_frames,0.04864327104265937,SI206,12,53
roam_mean,0.021283105795250896,SI206,12,53
roam_std,0.030388485830737454,SI206,12,53
roam_median,0.021714798006478263,SI206,12,53
roam_p10,0.0,SI206,12,53
